molecule_chembl_id,canonical_smiles,value_IC50,value_pIC50,units,MW,LogP,HBD,HBA
CHEMBL3671521,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(C)C,128.0,6.892790030352131,nM,516.3710000000002,4.550500000000004,3.0,6.0
CHEMBL3671522,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(=C)C,69.0,7.161150909262744,nM,514.3550000000002,4.470600000000004,3.0,6.0
CHEMBL3671523,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)/C=C/C,19.0,7.721246399047171,nM,514.3550000000002,4.470600000000004,3.0,6.0
CHEMBL3671524,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCC,32.0,7.494850021680094,nM,516.3710000000003,4.694600000000004,3.0,6.0
CHEMBL3671525,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)/C=C/CC,36.0,7.443697499232712,nM,528.3820000000002,4.860700000000004,3.0,6.0
CHEMBL3671526,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)/C=C/CN(C)C,16.0,7.795880017344075,nM,557.4240000000001,4.012300000000003,3.0,7.0
CHEMBL3671527,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)NC(C)(C)C,45.0,7.346787486224656,nM,579.8580000000002,5.529400000000004,4.0,6.0
CHEMBL3676390,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CC,589.0,6.229884705212898,nM,502.3440000000003,4.3045000000000035,3.0,6.0
CHEMBL3671528,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN(C)CC,198.0,6.703334809738469,nM,545.4130000000001,3.846200000000003,3.0,7.0
CHEMBL3671529,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN,89.0,7.050609993355087,nM,503.3320000000003,2.8532,4.0,7.0
CHEMBL3671530,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(C)N(C)C,125.0,6.903089986991944,nM,545.4130000000001,3.8446000000000025,3.0,7.0
CHEMBL3671531,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCN(CC)CC,44.0,7.356547323513812,nM,573.4670000000001,4.626400000000004,3.0,7.0
CHEMBL3671532,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CNC,136.0,6.866461091629782,nM,517.3590000000003,3.113900000000001,4.0,7.0
CHEMBL3671533,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCN(C)C,9.0,8.045757490560675,nM,545.4130000000002,3.846200000000003,3.0,7.0
CHEMBL3671534,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCN,258.0,6.58838029403677,nM,517.3590000000003,3.2433000000000005,4.0,7.0
CHEMBL3671535,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)OC,158.0,6.801342913045577,nM,504.31600000000026,4.134300000000003,3.0,7.0
CHEMBL3671536,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCOC,70.0,7.154901959985743,nM,532.3700000000002,3.9310000000000027,3.0,7.0
CHEMBL3671537,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(=O)NCCN(CC)CC,652.0,6.185752404268079,nM,559.44,4.2363000000000035,3.0,7.0
CHEMBL3671538,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCCN(C)C,21.0,7.6777807052660805,nM,559.4400000000002,4.2363000000000035,3.0,7.0
CHEMBL3671539,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCO,89.0,7.050609993355087,nM,518.3430000000003,3.2769000000000026,4.0,7.0
CHEMBL3671540,C=CC(=O)Nc1cc2c(Nc3ccc(F)cc3F)ncnc2cc1OCCNC(=O)CN(C)C,156.0,6.806875401645538,nM,470.48000000000025,2.8327,3.0,7.0
CHEMBL3671541,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(=O)OCC,98.0,7.008773924307505,nM,546.3530000000002,3.457600000000002,3.0,8.0
CHEMBL3671542,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(=O)O,102.0,6.991399828238082,nM,518.2990000000003,2.9791000000000007,4.0,7.0
CHEMBL3671543,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)/C=N/OC,256.0,6.59176003468815,nM,531.3420000000002,3.5267000000000017,3.0,8.0
CHEMBL3671544,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(C)CN(C)C,251.0,6.600326278518962,nM,559.44,4.092200000000004,3.0,7.0
CHEMBL3671545,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CC(C)N(C)C,325.0,6.488116639021126,nM,559.4400000000002,4.234700000000004,3.0,7.0
CHEMBL3671546,C=C(C)C(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(C)=O,1020.0,5.991399828238082,nM,502.3440000000003,4.304500000000003,3.0,6.0
CHEMBL3671547,CCC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(C)=O,866.0,6.062482107982653,nM,490.3330000000002,4.1384000000000025,3.0,6.0
CHEMBL3671548,C=CC(=O)N(C)c1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(C)=O,389.0,6.410050398674292,nM,502.3440000000003,3.9387000000000025,2.0,6.0
CHEMBL3671549,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3)ncnc2cc1OCCNC(=O)CN(C)C,78.0,7.107905397309519,nM,531.3860000000002,3.456100000000002,3.0,7.0
CHEMBL3671550,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC(C)CNC(C)=O,36.0,7.443697499232712,nM,502.3440000000002,4.302900000000004,3.0,6.0
CHEMBL3671551,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(C)NC(C)=O,154.0,6.8124792791635365,nM,502.3440000000002,4.302900000000004,3.0,6.0
CHEMBL3671552,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H](C)NC(C)=O,29.0,7.537602002101044,nM,502.3440000000002,4.302900000000004,3.0,6.0
CHEMBL3671553,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H](C)NC(C)=O,98.0,7.008773924307505,nM,502.3440000000002,4.302900000000004,3.0,6.0
CHEMBL3671554,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCNCC(C)=O,26.0,7.585026652029182,nM,516.3710000000003,4.347000000000003,3.0,7.0
CHEMBL3671555,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(C)NC(=O)NCCC,29.0,7.537602002101044,nM,545.413,4.876000000000004,4.0,6.0
CHEMBL3671556,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(CC)NC(C)=O,69.0,7.161150909262744,nM,516.3710000000002,4.693000000000004,3.0,6.0
CHEMBL3671557,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCNCCC=O,40.0,7.3979400086720375,nM,516.3710000000003,4.347000000000003,3.0,7.0
CHEMBL3671558,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC1CCN(C(C)=O)C1,94.0,7.026872146400302,nM,514.3550000000002,4.399100000000004,2.0,6.0
CHEMBL3671559,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC1CCCN(C(C)=O)C1,128.0,6.892790030352131,nM,528.3820000000002,4.789200000000005,2.0,6.0
CHEMBL3671560,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNc1nccs1,295.0,6.530177984021837,nM,529.3950000000002,5.346900000000003,3.0,8.0
CHEMBL3671561,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CNC(=O)O1,17.0,7.769551078621726,nM,502.30000000000024,3.886700000000003,3.0,7.0
CHEMBL3671562,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)c1cccs1,47.0,7.327902142064282,nM,556.4170000000003,5.269800000000004,3.0,7.0
CHEMBL3671563,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)N1CCOCC1,36.0,7.443697499232712,nM,559.3960000000001,3.8201000000000027,3.0,7.0
CHEMBL3671564,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)N1CCNCC1,698.0,6.156144577376839,nM,558.412,3.3931000000000022,4.0,7.0
CHEMBL3671565,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)N1CCN(C(C)=O)CC1,76.0,7.119186407719209,nM,600.449,3.652000000000003,3.0,7.0
CHEMBL3671566,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)N1CCN(C)CC1,13.0,7.886056647693163,nM,572.439,3.7353000000000023,3.0,7.0
CHEMBL3671567,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CCCN1,1954.0,5.709075440617246,nM,543.3970000000002,3.6465000000000014,4.0,7.0
CHEMBL3671568,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CCCN1C,69.0,7.161150909262744,nM,557.4240000000001,3.9887000000000024,3.0,7.0
CHEMBL3671569,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)c1ccc[nH]1,368.0,6.434152181326482,nM,539.3650000000002,4.536400000000003,4.0,6.0
CHEMBL3671570,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CCCCC1,7.0,8.154901959985743,nM,571.4509999999999,4.380400000000003,3.0,7.0
CHEMBL3671571,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CCN(C)CC1,12.0,7.920818753952375,nM,586.4659999999999,3.1419000000000024,3.0,8.0
CHEMBL3671572,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CCOCC1,32.0,7.494850021680094,nM,573.423,3.226700000000002,3.0,8.0
CHEMBL3671573,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCN1CCCCC1,14.0,7.853871964321762,nM,585.478,4.770500000000005,3.0,7.0
CHEMBL3671574,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CCCN1C(C)=O,25.0,7.6020599913279625,nM,585.4340000000001,3.905400000000003,3.0,7.0
CHEMBL3671575,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CCCN1C(=O)CC,196.0,6.707743928643524,nM,599.461,4.295500000000003,3.0,7.0
CHEMBL3671576,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CCCC1,45.0,7.346787486224656,nM,557.424,3.990300000000003,3.0,7.0
CHEMBL3671577,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CC=CC1,32.0,7.494850021680094,nM,555.4080000000001,3.766300000000003,3.0,7.0
CHEMBL3671578,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1=NCCO1,125.0,6.903089986991944,nM,486.3010000000003,4.207000000000003,2.0,7.0
CHEMBL3671579,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CCC1,987.0,6.005682847330363,nM,543.397,3.6002000000000027,3.0,7.0
CHEMBL3671580,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCNC(C)=O,12.0,7.920818753952375,nM,443.8660000000002,3.8053000000000017,3.0,6.0
CHEMBL3671581,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCNC(C)=O,18.0,7.7447274948966935,nM,443.8660000000002,3.8053000000000017,3.0,6.0
CHEMBL3671582,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)cc3Cl)ncnc2cc1OCCNC(C)=O,49.0,7.309803919971486,nM,460.32100000000025,4.319600000000003,3.0,6.0
CHEMBL3671583,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3C(F)(F)F)ncnc2cc1OCCNC(C)=O,456.0,6.341035157335565,nM,538.3240000000002,4.794100000000003,3.0,6.0
CHEMBL3671584,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3Cl)ncnc2cc1OCCNC(C)=O,42.0,7.376750709602099,nM,504.7720000000003,4.428700000000003,3.0,6.0
CHEMBL3671585,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCNC(=O)CN(C)C,419.0,6.377785977033705,nM,486.9350000000003,3.3470000000000013,3.0,7.0
CHEMBL3676338,C=CC(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCCNC(=O)CN(C)C,924.0,6.0343280287798935,nM,486.9350000000003,3.3470000000000013,3.0,7.0
CHEMBL3676339,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(F)c3F)ncnc2cc1OCCNC(C)=O,14.0,7.853871964321762,nM,445.4010000000002,3.4301000000000013,3.0,6.0
CHEMBL3639752,C=CC(=O)Nc1cc2c(Nc3cc(F)c(Br)cc3F)ncnc2cc1OCCNC(C)=O,12.0,7.920818753952375,nM,506.30700000000024,4.053500000000002,3.0,6.0
CHEMBL3676340,C=CC(=O)Nc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCCNC(C)=O,22.0,7.657577319177793,nM,506.30700000000024,4.053500000000002,3.0,6.0
CHEMBL3676341,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCCNC(C)=O,5.0,8.301029995663981,nM,478.3110000000002,4.458700000000003,3.0,6.0
CHEMBL3676342,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3Cl)ncnc2cc1OCCNC(C)=O,876.0,6.05749589383192,nM,494.7660000000002,4.9730000000000025,3.0,6.0
CHEMBL3676343,C=CC(=O)Nc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCCNC(=O)CN(C)C,175.0,6.756961951313706,nM,549.3760000000002,3.595200000000002,3.0,7.0
CHEMBL3676344,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCCNC(=O)CN(C)C,18.0,7.7447274948966935,nM,549.3760000000002,3.595200000000002,3.0,7.0
CHEMBL3676345,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCCNC(=O)CCN(CC)CC,19.0,7.721246399047171,nM,591.457,4.765500000000004,3.0,7.0
CHEMBL3676346,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCCNC(=O)CCN1CCCCC1,894.0,6.048662481204082,nM,603.4679999999998,4.909600000000004,3.0,7.0
CHEMBL3676347,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCCNC(=O)CCCN(C)C,568.0,6.245651664288982,nM,577.4300000000001,4.375400000000003,3.0,7.0
CHEMBL3676348,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)nc3)ncnc2cc1OCCNC(C)=O,65.0,7.187086643357144,nM,426.8640000000002,3.0612000000000004,3.0,7.0
CHEMBL3676349,C=CC(=O)Nc1cc2c(Nc3cc(OC)c(Cl)cc3F)ncnc2cc1OCCNC(C)=O,80.0,7.096910013008056,nM,473.8920000000002,3.813900000000002,3.0,7.0
CHEMBL3676350,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4cccnc4)c(Cl)c3)ncnc2cc1OCCNC(C)=O,796.0,6.099086932262331,nM,532.9880000000003,4.640200000000003,3.0,8.0
CHEMBL3676351,C=CC(=O)Nc1cc2c(Nc3cc(C(=O)NOC)c(Br)cc3F)ncnc2cc1OCCNC(C)=O,10000.0,5.0,nM,561.3680000000002,3.2056000000000013,4.0,8.0
CHEMBL3676352,C=CC(=O)Nc1cc2c(Nc3cc(OC)c(Cl)cc3Cl)ncnc2cc1OCCNC(C)=O,42.0,7.376750709602099,nM,490.3470000000002,4.328200000000003,3.0,7.0
CHEMBL3676353,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCCNC(C)=O,15.0,7.823908740944319,nM,522.7620000000002,4.567800000000003,3.0,6.0
CHEMBL3676354,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCCNCC(C)=O,13.0,7.886056647693163,nM,536.7890000000002,4.610300000000003,3.0,7.0
CHEMBL3676355,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCCNC(=O)CN(C)C,9.0,8.045757490560675,nM,565.831,4.109500000000003,3.0,7.0
CHEMBL3676356,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCCN(C)C,321.0,6.493494967595128,nM,464.3280000000002,4.884200000000004,2.0,6.0
CHEMBL3676357,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCCNCC(C)=O,4.0,8.397940008672037,nM,492.33800000000025,4.501200000000003,3.0,7.0
CHEMBL3676358,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCCNC(=O)COC,20.0,7.698970004336019,nM,508.3370000000003,4.085200000000003,3.0,7.0
CHEMBL3676359,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCCNC(=O)CS(C)(=O)=O,40.0,7.3979400086720375,nM,556.4030000000002,3.4834000000000023,3.0,8.0
CHEMBL3676360,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCCNC(=O)CN(C)C,9.0,8.045757490560675,nM,521.3800000000002,4.000400000000003,3.0,7.0
CHEMBL3676361,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(C)=O,13.0,7.886056647693163,nM,522.7620000000003,4.567800000000003,3.0,6.0
CHEMBL3676362,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNCC(C)=O,14.0,7.853871964321762,nM,536.7890000000003,4.610300000000003,3.0,7.0
CHEMBL3676363,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CN(C)C,19.0,7.721246399047171,nM,565.8310000000001,4.109500000000003,3.0,7.0
CHEMBL3676364,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCN(CC)CC,7.0,8.154901959985743,nM,607.9119999999999,5.279800000000005,3.0,7.0
CHEMBL3676365,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCO,41.0,7.3872161432802645,nM,552.7880000000002,3.930300000000003,4.0,7.0
CHEMBL3676366,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)COC,213.0,6.671620396561263,nM,552.7880000000002,4.194300000000003,3.0,7.0
CHEMBL3676367,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCN1CCCCC1,12.0,7.920818753952375,nM,619.9229999999998,5.423900000000005,3.0,7.0
CHEMBL3676368,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCCN(C)C,28.0,7.552841968657781,nM,593.885,4.889700000000004,3.0,7.0
CHEMBL3676369,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CO,16.0,7.795880017344075,nM,538.7610000000003,3.5402000000000027,4.0,7.0
CHEMBL3676370,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCOC,21.0,7.6777807052660805,nM,566.8150000000002,4.584400000000003,3.0,7.0
CHEMBL3676371,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CN(CC)CC,58.0,7.236572006437063,nM,593.885,4.889700000000004,3.0,7.0
CHEMBL3676372,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1OCCNC(=O)CN(C)C,75.0,7.1249387366083,nM,547.8410000000002,3.9704000000000024,3.0,7.0
CHEMBL3676373,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(C)(C)NC(=O)CN(C)C,222.0,6.653647025549361,nM,559.44,4.234700000000004,3.0,7.0
CHEMBL3676374,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(C)NC(=O)CCN(CC)CC,24.0,7.619788758288394,nM,587.4939999999999,5.014900000000005,3.0,7.0
CHEMBL3676375,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCC(C)NC(=O)CN(C)C,88.0,7.055517327849831,nM,579.8580000000001,4.498000000000004,3.0,7.0
CHEMBL3676376,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@H](C)NC(=O)CN(C)C,23.1,7.636388020107855,nM,579.8580000000001,4.498000000000004,3.0,7.0
CHEMBL3676377,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H](C)NC(=O)CN(C)C,286.0,6.543633966870956,nM,579.8580000000001,4.498000000000004,3.0,7.0
CHEMBL3676378,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(CC)NC(=O)CN(C)C,23.0,7.638272163982407,nM,559.44,4.234700000000004,3.0,7.0
CHEMBL3676379,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(COC)N(C)C,57.0,7.2441251443275085,nM,575.4390000000001,3.4711000000000025,3.0,8.0
CHEMBL3676380,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(CO)N(C)C,126.0,6.899629454882437,nM,561.4120000000001,2.817000000000001,4.0,8.0
CHEMBL3676381,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)OC,98.0,7.008773924307505,nM,538.7610000000002,4.787700000000003,3.0,7.0
CHEMBL3676382,C=CC(=O)Nc1cc2c(Nc3cc(OC)c(Cl)cc3OC)ncnc2cc1OCCNC(=O)CN(C)C,14.0,7.853871964321762,nM,528.9970000000003,3.225100000000001,3.0,9.0
CHEMBL3676383,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN(CC)CC,26.0,7.585026652029182,nM,559.44,4.2363000000000035,3.0,7.0
CHEMBL3676384,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)NCC,8.0,8.096910013008056,nM,551.8040000000002,4.750800000000003,4.0,6.0
CHEMBL3676385,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)NCCC,26.0,7.585026652029182,nM,565.8310000000001,5.140900000000004,4.0,6.0
CHEMBL3676386,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=S)NCC,68.0,7.167491087293763,nM,567.8720000000001,4.915700000000004,4.0,6.0
CHEMBL3676387,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(=O)NCC)CC1,20.0,7.698970004336019,nM,571.451,5.219800000000005,3.0,6.0
CHEMBL3676388,C=CC(=O)Nc1cc2c(Nc3cc(OC)c(Cl)cc3OC)ncnc2cc1OCCNC(C)=O,87.0,7.060480747381382,nM,485.9280000000003,3.6834000000000016,3.0,8.0
CHEMBL3676389,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(C)N,18.0,7.7447274948966935,nM,517.3590000000002,3.2417000000000007,4.0,7.0
CHEMBL3647417,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@@H]1CCCN1C,48.0,7.318758762624412,nM,583.0919999999999,6.465080000000006,2.0,8.0
CHEMBL3647418,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@@H]1CCCN1,6.0,8.221848749616356,nM,569.0649999999999,6.122880000000005,3.0,8.0
CHEMBL3941626,CCOc1cc2[nH]cc(C#N)c(=Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1C[C@H](O)CN1C,59.0,7.229147988357855,nM,599.091,4.857780000000005,3.0,8.0
CHEMBL3647421,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/[C@@H]1CCCN1C,4.0,8.397940008672037,nM,469.94800000000026,5.153500000000005,2.0,6.0
CHEMBL3952953,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/[C@@H]1CCCN1C,2.0,8.698970004336019,nM,499.97400000000033,4.780000000000004,2.0,7.0
CHEMBL3040566,NS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,2.71,8.567030709125595,nM,582.0570000000002,5.3830000000000044,3.0,8.0
CHEMBL3040548,C[S+]([O-])CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,52.67,7.2784366816425194,nM,565.0700000000003,6.473000000000005,2.0,7.0
CHEMBL3040455,CSCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,56.24,7.249954687988232,nM,549.0710000000003,7.457500000000006,2.0,7.0
CHEMBL3040597,CS(=O)(=O)NCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,15.54,7.808548985535104,nM,596.0840000000003,5.643700000000005,3.0,8.0
